Feature,Importance
transaction_attribute_325,0.00045836998011903533
transaction_attribute_408,0.0004551505672110499
bureau_358,0.00045441346305931754
transaction_attribute_642,0.000454382746115539
transaction_attribute_256,0.00045429676263859396
bureau_enquiry_26,0.0004529095508468271
transaction_attribute_568,0.0004527582345148402
transaction_attribute_607,0.00045231737893735706
transaction_attribute_411,0.0004518666170150677
transaction_attribute_303,0.0004498217089098686
transaction_attribute_44,0.00044964104175230254
transaction_attribute_578,0.0004468890501895021
bureau_37,0.00044682566217046015
transaction_attribute_23,0.0004468198640575121
transaction_attribute_262,0.00044654315842567496
bureau_245,0.00044565738959851926
transaction_attribute_316,0.0004437717017801333
bureau_237,0.00043711549893845334
transaction_attribute_63,0.0004360798187991782
transaction_attribute_464,0.0004355980994146346
transaction_attribute_132,0.00043553455338572576
transaction_attribute_310,0.0004262395290888641
transaction_attribute_600,0.00042475679609760313
transaction_attribute_116,0.0004241275198664043
transaction_attribute_420,0.000422112498598706
transaction_attribute_599,0.0004218986319447331
bureau_318,0.000418948971324084
transaction_attribute_146,0.00041874890635513307
bureau_128,0.000416406550697127
transaction_attribute_248,0.00041562379348971496
transaction_attribute_651,0.0004151928503850243
bureau_107,0.0004126436813056111
bureau_350,0.0004125942517953252
transaction_attribute_646,0.000412313364815583
transaction_attribute_163,0.00041137843632996614
transaction_attribute_129,0.0004110077167840745
transaction_attribute_422,0.000409193041454435
transaction_attribute_462,0.00040852253494499377
transaction_attribute_443,0.0004082390338291984
transaction_attribute_47,0.00040817917715965863
bureau_310,0.0004068456488704652
transaction_attribute_212,0.00040679865813077697
bureau_368,0.0004053354371484111
transaction_attribute_273,0.00040487244653627505
transaction_attribute_39,0.00040233571657383686
transaction_attribute_281,0.0004021799084513672
transaction_attribute_326,0.0003972704512290399
transaction_attribute_84,0.0003965576880218247
transaction_attribute_282,0.0003956052069061359
transaction_attribute_279,0.00039498700689933485
bureau_153,0.00039448231066900233
transaction_attribute_64,0.0003940691583685822
transaction_attribute_85,0.0003935715787254689
transaction_attribute_138,0.0003909232005815176
bureau_84,0.00038906156408399025
transaction_attribute_612,0.00038845475808503056
transaction_attribute_487,0.00038795489538365327
transaction_attribute_168,0.00038677580814963213
transaction_attribute_61,0.00038394176706678433
bureau_285,0.00038163041625298156
transaction_attribute_410,0.00038156189011209307
transaction_attribute_87,0.0003782979614353407
transaction_attribute_14,0.00037817597875287905
bureau_15,0.0003778994999926633
transaction_attribute_375,0.0003756200912932905
transaction_attribute_428,0.00037345549949956814
bureau_190,0.0003733910302742922
transaction_attribute_557,0.0003729105658553332
bureau_320,0.00037137737473183654
transaction_attribute_608,0.00037009848574211875
transaction_attribute_418,0.0003700649280309129
bureau_97,0.0003695953339842062
bureau_279,0.00036946251741948425
bureau_365,0.0003691981934192099
transaction_attribute_123,0.0003650510304473486
transaction_attribute_412,0.0003650208492334535
bureau_165,0.00036459761832579674
onus_attribute_19,0.00036365074252414577
transaction_attribute_65,0.0003629632054247773
transaction_attribute_317,0.0003626250640979019
transaction_attribute_553,0.0003617114989784672
transaction_attribute_260,0.00036125435004813147
transaction_attribute_62,0.0003611533833076913
transaction_attribute_134,0.0003599677609133858
transaction_attribute_383,0.000358870807590284
transaction_attribute_390,0.0003574664447924468
bureau_353,0.0003566943378300243
transaction_attribute_24,0.00035576503855078953
transaction_attribute_296,0.0003554124285786553
bureau_229,0.00035491949511836756
transaction_attribute_563,0.00035337032115219955
transaction_attribute_126,0.0003519395641333186
transaction_attribute_409,0.0003516975534101519
transaction_attribute_124,0.00035099100962141563
transaction_attribute_48,0.00035038709720896675
transaction_attribute_430,0.0003501478828117981
transaction_attribute_569,0.0003472823515443109
transaction_attribute_381,0.00034652646986909935
bureau_238,0.0003457934618583165
transaction_attribute_602,0.00034250152672543117
bureau_327,0.0003415180748765842
transaction_attribute_490,0.00034099993087771766
transaction_attribute_647,0.00034044886081180994
transaction_attribute_456,0.0003392652965427338
transaction_attribute_271,0.00033912791127367414
bureau_325,0.0003384840715588927
transaction_attribute_432,0.0003380724973296728
bureau_enquiry_6,0.00033638646207076743
transaction_attribute_251,0.00033277255443115746
transaction_attribute_421,0.0003317120994527277
transaction_attribute_46,0.0003303540098949681
bureau_150,0.0003301195330711544
transaction_attribute_252,0.0003292031258261792
bureau_377,0.0003264629281215712
transaction_attribute_427,0.0003240364227095537
transaction_attribute_49,0.00032393527202602765
transaction_attribute_479,0.0003229092631004031
transaction_attribute_16,0.00032256432957541303
transaction_attribute_162,0.00032145701325545986
transaction_attribute_591,0.0003198819788536439
transaction_attribute_457,0.00031810880478946646
bureau_68,0.00031548834148318147
transaction_attribute_285,0.0003150113609927598
bureau_313,0.0003117929547685418
transaction_attribute_561,0.0003115605743639262
transaction_attribute_481,0.00031099843936014494
transaction_attribute_355,0.0003075566502917504
transaction_attribute_423,0.00030702966523152585
transaction_attribute_76,0.0003054775434489649
transaction_attribute_431,0.00030502561704717253
bureau_230,0.0003042693833581728
transaction_attribute_312,0.00030295572097860694
bureau_233,0.0003025174660564451
bureau_109,0.00030155959321776426
transaction_attribute_170,0.00030087833325159036
transaction_attribute_417,0.0002992665494424666
bureau_enquiry_16,0.000298639750659126
transaction_attribute_18,0.00029521923743229853
transaction_attribute_398,0.0002920817541474032
transaction_attribute_378,0.000291412161884433
transaction_attribute_434,0.0002900776381123462
transaction_attribute_573,0.0002884198210304653
transaction_attribute_413,0.0002857891971783798
bureau_248,0.0002841862579330293
bureau_89,0.00028336533452336007
bureau_287,0.0002805433629458267
transaction_attribute_264,0.00027922440173736333
transaction_attribute_249,0.00027872817579834545
transaction_attribute_452,0.00027864038332560523
bureau_359,0.0002782312599059024
transaction_attribute_641,0.00027719320005127656
transaction_attribute_77,0.0002767474838209398
transaction_attribute_51,0.0002754375670266695
bureau_387,0.00027541359290631575
bureau_337,0.00027530942827941503
bureau_enquiry_4,0.0002740872669010342
transaction_attribute_416,0.0002739569145310158
bureau_273,0.0002737352293375939
transaction_attribute_148,0.00027191822624825945
transaction_attribute_37,0.00027087908367086355
bureau_207,0.00027028891338911265
transaction_attribute_460,0.0002696269114282167
bureau_67,0.00026936854091727926
transaction_attribute_373,0.0002691250447025944
transaction_attribute_379,0.0002682408837608859
transaction_attribute_258,0.00026781614989780314
transaction_attribute_133,0.000266615333547972
transaction_attribute_143,0.00026543839110620943
transaction_attribute_269,0.00026317707855821784
transaction_attribute_40,0.00026137903224394027
transaction_attribute_461,0.00026115695930701703
bureau_199,0.00025995065466286147
bureau_276,0.0002594096552929571
bureau_247,0.00025786127164790433
transaction_attribute_209,0.0002577986938418924
transaction_attribute_454,0.00025700527476661526
bureau_258,0.0002565381108381594
bureau_129,0.0002555249876501297
transaction_attribute_250,0.0002546945080369796
transaction_attribute_272,0.0002539514700267184
bureau_316,0.00025389884448152525
transaction_attribute_400,0.00025189382040835437
transaction_attribute_478,0.0002517513297723373
transaction_attribute_177,0.00025155406105244806
transaction_attribute_223,0.00025030629950670047
transaction_attribute_298,0.00024962904376580746
bureau_335,0.00024911878896505154
bureau_338,0.00024902616152281965
transaction_attribute_489,0.00024614923343968634
transaction_attribute_311,0.0002452674546081473
transaction_attribute_217,0.00024462890454044384
transaction_attribute_354,0.0002414330714108912
transaction_attribute_458,0.00024097369786977172
bureau_308,0.00024079571231356837
bureau_169,0.00024046430780143974
transaction_attribute_377,0.00024028784337486278
transaction_attribute_372,0.00023880198434312355
transaction_attribute_221,0.00023675530969485817
transaction_attribute_520,0.00023670465533418746
transaction_attribute_596,0.00023652486878439634
bureau_243,0.00023633133693507218
transaction_attribute_376,0.00023617377438345068
transaction_attribute_58,0.00023582025294826547
transaction_attribute_630,0.000234513621679741
bureau_193,0.0002340827933654499
bureau_375,0.0002333768231535741
transaction_attribute_374,0.00023236718318453474
transaction_attribute_56,0.00023154492931334408
bureau_378,0.00023016586174046734
transaction_attribute_41,0.00022956632931667265
transaction_attribute_436,0.000228015028794951
bureau_217,0.00022759746520020438
bureau_240,0.00022738981391611315
transaction_attribute_480,0.00022560932486261897
bureau_323,0.00022543160152352872
transaction_attribute_139,0.0002247827444070526
transaction_attribute_4,0.00022457302660875341
transaction_attribute_200,0.0002237306365858914
bureau_enquiry_49,0.00022119290851707046
transaction_attribute_172,0.00022030424027415338
transaction_attribute_274,0.00022020766850682042
transaction_attribute_216,0.00021848662556724096
bureau_330,0.0002184408402210122
bureau_259,0.00021755691043027058
transaction_attribute_115,0.00021675297678809324
transaction_attribute_15,0.00021608784041226087
bureau_360,0.00021578857538752199
transaction_attribute_519,0.00021225302672101245
transaction_attribute_399,0.0002082747052329961
bureau_74,0.00020805759147947162
transaction_attribute_415,0.00020653720208027509
transaction_attribute_161,0.00020610322776553762
transaction_attribute_13,0.00020532881867772333
bureau_236,0.00020213743403917517
transaction_attribute_83,0.00020121385110436193
transaction_attribute_17,0.00019975031129040906
bureau_163,0.00019734464742706678
transaction_attribute_131,0.00019566931354257543
transaction_attribute_178,0.0001946288189016485
transaction_attribute_435,0.0001944501861414381
bureau_289,0.00019430762134519175
bureau_208,0.0001939267361780765
transaction_attribute_560,0.00019341524051757228
transaction_attribute_42,0.00019323087924868552
bureau_348,0.00019175832668400845
transaction_attribute_176,0.00019143240870771002
transaction_attribute_82,0.00019132088887220295
transaction_attribute_68,0.00019113204692917
bureau_196,0.00019080260113933615
transaction_attribute_300,0.00019062297596397413
transaction_attribute_626,0.00018903960910560244
transaction_attribute_122,0.00018755814267604144
transaction_attribute_290,0.0001862864209726807
transaction_attribute_66,0.00018200674330448428
bureau_82,0.0001790089559767196
bureau_175,0.00017825178410321715
bureau_205,0.00017819280450235447
transaction_attribute_625,0.0001765229430117551
transaction_attribute_169,0.00017617889568039038
transaction_attribute_459,0.00017497212152071267
transaction_attribute_211,0.000174182692811784
transaction_attribute_623,0.00017397606303599515
transaction_attribute_275,0.0001739440115048798
transaction_attribute_297,0.0001712816713021916
bureau_255,0.00017037128747667942
bureau_72,0.0001701781193645152
onus_attribute_3,0.00017004726053510195
transaction_attribute_450,0.00016952679257271148
transaction_attribute_552,0.00016951196067298022
bureau_269,0.00016763460213712125
transaction_attribute_182,0.00016653386032119714
bureau_288,0.00016647766364148947
bureau_71,0.00016628796183994684
bureau_388,0.0001651841665107692
transaction_attribute_184,0.00016506777802445784
bureau_366,0.00016257306571659992
bureau_254,0.0001619259754935881
transaction_attribute_662,0.00016161786159477734
transaction_attribute_117,0.0001590430313291007
transaction_attribute_130,0.00015880242371298689
bureau_133,0.00015735108549749262
transaction_attribute_145,0.00015725406406981356
transaction_attribute_5,0.0001566323697484157
transaction_attribute_7,0.0001561882341231035
bureau_385,0.0001556102082088203
transaction_attribute_611,0.00015523531957933117
transaction_attribute_294,0.00015453125292644939
bureau_160,0.00015386895043625047
transaction_attribute_50,0.00015274112284011484
bureau_178,0.00015245732247483242
bureau_168,0.00015182198885875989
bureau_299,0.00015132028595769614
bureau_265,0.000150854985411118
transaction_attribute_350,0.00014972946921636233
transaction_attribute_127,0.00014955634508068185
bureau_246,0.00014793517322276404
bureau_81,0.00014653002609789259
bureau_167,0.00014634419568817857
transaction_attribute_78,0.00014494893410353356
transaction_attribute_533,0.00014443182303894373
transaction_attribute_137,0.00014429286035966312
bureau_307,0.0001425710507448085
bureau_141,0.00014216693482814645
transaction_attribute_110,0.00014199094211853432
transaction_attribute_536,0.00014146351591077958
transaction_attribute_111,0.00014077757023822437
bureau_354,0.00013997237176517857
bureau_305,0.00013964088604443445
bureau_295,0.0001392754001749371
transaction_attribute_234,0.00013864612927678933
bureau_enquiry_29,0.00013737994856742304
transaction_attribute_235,0.00013697583891441632
transaction_attribute_572,0.00013687647259669222
transaction_attribute_606,0.00013658236637774672
transaction_attribute_474,0.00013611864268133576
bureau_256,0.00013531819687180363
bureau_349,0.00013469033191337534
bureau_356,0.00013428886326058925
transaction_attribute_532,0.00013213278865530559
bureau_228,0.0001311838223995299
bureau_187,0.00012956995216665282
transaction_attribute_60,0.00012870857973317426
transaction_attribute_449,0.0001281018374811359
transaction_attribute_195,0.00012758302146031547
bureau_189,0.00012511436369807034
transaction_attribute_587,0.00012502331594300032
transaction_attribute_197,0.00012480637499217803
transaction_attribute_208,0.00012441593294260184
transaction_attribute_586,0.0001241487913488544
bureau_329,0.00012296436149172488
transaction_attribute_284,0.00012266340749122616
bureau_87,0.00012229461733964938
bureau_311,0.00012162530158352607
transaction_attribute_293,0.00012160628760244769
bureau_280,0.00012121905339422794
transaction_attribute_109,0.00012107789912259142
bureau_369,0.00012064543391337121
bureau_194,0.00012058209816685482
bureau_enquiry_39,0.00011832518563876531
transaction_attribute_158,0.00011777679218265702
transaction_attribute_534,0.00011770887120558072
transaction_attribute_542,0.00011744674814323192
transaction_attribute_475,0.0001170591096871384
transaction_attribute_650,0.00011569102336017236
transaction_attribute_447,0.00011502644898372202
bureau_345,0.00011465404800542954
bureau_271,0.00011434668859900513
transaction_attribute_361,0.0001126696003216603
transaction_attribute_548,0.00011234932214384836
bureau_149,0.00011208208369837922
transaction_attribute_247,0.00011173875558099672
bureau_209,0.0001116075797179512
bureau_296,0.00011146596316709026
bureau_286,0.00011130166841598773
bureau_156,0.0001107252183293966
bureau_159,0.00011018685985203342
transaction_attribute_28,0.00010971113424316612
transaction_attribute_356,0.00010960408485529463
transaction_attribute_308,0.00010844812566305313
bureau_250,0.00010828421328153636
bureau_370,0.00010806920572079135
transaction_attribute_314,0.00010760644049816206
bureau_267,0.00010689292529055375
bureau_336,0.00010645911744567336
transaction_attribute_414,0.00010643512609082498
transaction_attribute_628,0.00010601339574932616
transaction_attribute_119,0.00010568539462788427
transaction_attribute_543,0.00010291956591659964
transaction_attribute_482,0.00010113849621920026
transaction_attribute_451,9.936266820146523e-05
transaction_attribute_486,9.856552810875004e-05
transaction_attribute_6,9.774940815073225e-05
transaction_attribute_154,9.754998581020701e-05
transaction_attribute_193,9.748656855767035e-05
transaction_attribute_645,9.737186736389909e-05
bureau_326,9.730153029798313e-05
bureau_218,9.72169036720428e-05
transaction_attribute_638,9.694536860883202e-05
transaction_attribute_120,9.617861739125726e-05
bureau_339,9.60957787154947e-05
bureau_319,9.591804997294023e-05
bureau_373,9.555917253143422e-05
bureau_166,9.492632443485879e-05
transaction_attribute_232,9.466356178887693e-05
transaction_attribute_433,9.392707976497355e-05
transaction_attribute_238,9.378880948275888e-05
bureau_176,9.349072766848276e-05
transaction_attribute_544,9.30961644726288e-05
transaction_attribute_156,9.305460393264103e-05
bureau_298,9.279868697245544e-05
transaction_attribute_353,9.097371936620126e-05
bureau_297,9.036854340223056e-05
transaction_attribute_567,9.02761632753506e-05
bureau_283,9.016755964894613e-05
bureau_200,8.884781938948553e-05
transaction_attribute_344,8.868846176353472e-05
bureau_177,8.841530050712058e-05
transaction_attribute_652,8.828075984733013e-05
bureau_346,8.766639016922573e-05
transaction_attribute_550,8.592691125034718e-05
transaction_attribute_365,8.587601292210519e-05
transaction_attribute_9,8.576964126287068e-05
bureau_257,8.539142983435121e-05
bureau_227,8.487365136440049e-05
transaction_attribute_159,8.440360150671471e-05
bureau_274,8.408901890795945e-05
bureau_144,8.408133095288112e-05
transaction_attribute_181,8.353658211143561e-05
bureau_347,8.297747232113112e-05
transaction_attribute_535,8.221216862260564e-05
transaction_attribute_545,8.134339150995061e-05
transaction_attribute_359,8.129509908042861e-05
bureau_151,8.003375911835021e-05
transaction_attribute_198,7.995947688974458e-05
transaction_attribute_448,7.98496981238592e-05
transaction_attribute_299,7.937580108051004e-05
transaction_attribute_613,7.92360855550865e-05
transaction_attribute_664,7.899846466179386e-05
transaction_attribute_75,7.899214768354606e-05
transaction_attribute_38,7.77055657121127e-05
bureau_79,7.710666640241568e-05
bureau_188,7.617219917836619e-05
bureau_306,7.530509216942597e-05
transaction_attribute_240,7.395380944790545e-05
bureau_170,7.266661698571294e-05
transaction_attribute_345,7.179649802365927e-05
transaction_attribute_349,7.175022192185528e-05
transaction_attribute_313,7.16053385747897e-05
transaction_attribute_584,7.107670888396473e-05
bureau_210,7.071363381246943e-05
bureau_249,6.87531664116302e-05
bureau_303,6.828332769950867e-05
bureau_231,6.765760429977663e-05
transaction_attribute_315,6.731780805341095e-05
bureau_226,6.693447594734639e-05
bureau_244,6.643085241496159e-05
transaction_attribute_627,6.558878040558175e-05
transaction_attribute_239,6.509610029739176e-05
bureau_223,6.487526447730126e-05
bureau_300,6.43228111319697e-05
bureau_234,6.422078023828704e-05
transaction_attribute_292,6.405414429933322e-05
transaction_attribute_574,6.355694496817551e-05
bureau_324,6.345198471939352e-05
transaction_attribute_484,6.333253134926565e-05
transaction_attribute_473,6.24635134610947e-05
bureau_264,6.096032597098315e-05
bureau_179,6.087613726047718e-05
transaction_attribute_242,6.0664652355032854e-05
transaction_attribute_241,6.059238265006116e-05
bureau_363,5.9698413677499174e-05
transaction_attribute_358,5.8441276282723884e-05
transaction_attribute_549,5.839028910487275e-05
transaction_attribute_357,5.714232459405852e-05
transaction_attribute_363,5.6215968321554806e-05
bureau_383,5.617583501127222e-05
transaction_attribute_196,5.617041218263882e-05
transaction_attribute_142,5.590251926502329e-05
transaction_attribute_476,5.5663027709848554e-05
bureau_290,5.553081959084458e-05
bureau_333,5.5411524381469645e-05
bureau_204,5.512964780356219e-05
transaction_attribute_366,5.498433235973069e-05
transaction_attribute_215,5.4780761084050336e-05
bureau_154,5.456830675392715e-05
bureau_enquiry_9,5.396667121532133e-05
bureau_293,5.380689428095438e-05
bureau_379,5.37970975114555e-05
transaction_attribute_30,5.371563628234554e-05
transaction_attribute_351,5.351806975419564e-05
bureau_263,5.296358671130918e-05
transaction_attribute_157,5.285722506874631e-05
bureau_253,5.2186568257843916e-05
bureau_203,5.214616506037443e-05
bureau_304,5.1171159078482736e-05
transaction_attribute_352,5.115634922697206e-05
bureau_340,5.0261731545571765e-05
bureau_266,5.0235836867185985e-05
bureau_216,5.0068590150967485e-05
bureau_281,4.900451562677922e-05
bureau_376,4.816048596925174e-05
bureau_268,4.8132727812162804e-05
transaction_attribute_237,4.6487747487196154e-05
bureau_374,4.605006428033621e-05
transaction_attribute_307,4.470072546635952e-05
bureau_380,4.442392287200935e-05
bureau_185,4.360322664537633e-05
bureau_334,4.3250343155485555e-05
transaction_attribute_118,4.2609861126780334e-05
transaction_attribute_8,4.174461833552313e-05
transaction_attribute_309,4.122763304369307e-05
bureau_215,4.0924354091797085e-05
bureau_206,3.779357522275168e-05
bureau_351,3.77789885690024e-05
transaction_attribute_360,3.645471996169226e-05
transaction_attribute_73,3.5852587305596105e-05
transaction_attribute_29,3.5757330072546806e-05
bureau_344,3.5405687752577806e-05
transaction_attribute_1,3.484270545967067e-05
transaction_attribute_589,3.4651246007809336e-05
transaction_attribute_243,3.387674228291957e-05
transaction_attribute_362,3.381710002423622e-05
transaction_attribute_472,3.3198251077996166e-05
transaction_attribute_343,3.313958750387213e-05
transaction_attribute_166,3.229561481473268e-05
transaction_attribute_364,3.221788240054241e-05
transaction_attribute_3,3.17078303899843e-05
bureau_343,3.142115690437495e-05
bureau_364,3.098726535896433e-05
bureau_301,3.079129594624783e-05
transaction_attribute_485,3.069563713130096e-05
transaction_attribute_74,2.988379111243097e-05
bureau_enquiry_19,2.9631852715521953e-05
bureau_161,2.9596778988887582e-05
bureau_213,2.9485519320269208e-05
bureau_225,2.905510220590225e-05
bureau_220,2.8470094056220613e-05
transaction_attribute_546,2.8072223822926107e-05
bureau_241,2.7904930103648443e-05
transaction_attribute_59,2.73756208026019e-05
transaction_attribute_205,2.5243398065383833e-05
bureau_132,2.5035502714514222e-05
transaction_attribute_588,2.453512495574922e-05
transaction_attribute_236,2.3332310981692227e-05
bureau_174,2.2824599136589893e-05
bureau_214,2.2635659363171026e-05
bureau_251,2.200083301723485e-05
bureau_284,2.140463113295054e-05
bureau_260,1.9499540483597315e-05
bureau_361,1.934875770904182e-05
bureau_261,1.8929662050997755e-05
bureau_184,1.8000806778845198e-05
transaction_attribute_483,1.738916165451858e-05
bureau_219,1.4079872166206032e-05
bureau_224,1.3703824629411065e-05
bureau_321,1.3649197505699737e-05
bureau_180,1.3467978365546047e-05
bureau_173,1.3355563303555709e-05
bureau_309,1.2952709169059215e-05
bureau_386,9.24355587324237e-06
bureau_314,8.979348501006338e-06
bureau_181,7.229832968864817e-06
bureau_211,6.807890501239774e-06
bureau_183,6.7434277562276435e-06
bureau_294,4.3618983596604165e-06
bureau_341,4.077718339388319e-06
bureau_201,3.0562911253122745e-06
bureau_221,1.4202371053527536e-06
bureau_331,1.1260276214002631e-06
bureau_186,9.766753013089906e-07
transaction_attribute_220,7.99089854122367e-07
bureau_164,7.630629801631904e-07
bureau_69,6.461104657254597e-07
bureau_291,5.870275162109001e-07
bureau_191,5.754078113237111e-07
transaction_attribute_2,2.7696877917759215e-07
bureau_171,1.6310707532157374e-07
bureau_130,6.192448518934673e-08
bureau_182,0.0
bureau_70,0.0
bureau_90,0.0
bureau_242,0.0
bureau_100,0.0
transaction_attribute_152,0.0
bureau_enquiry_37,0.0
bureau_292,0.0
bureau_enquiry_27,0.0
bureau_352,0.0
bureau_322,0.0
bureau_142,0.0
bureau_371,0.0
bureau_282,0.0
bureau_252,0.0
bureau_172,0.0
bureau_38,0.0
bureau_131,0.0
bureau_162,0.0
bureau_enquiry_47,0.0
bureau_402,0.0
bureau_423,0.0
transaction_attribute_144,0.0
bureau_80,0.0
bureau_152,0.0
bureau_262,0.0
transaction_attribute_621,0.0
bureau_392,0.0
bureau_110,0.0
bureau_342,0.0
bureau_381,0.0
transaction_attribute_525,0.0
bureau_362,0.0
bureau_382,0.0
bureau_202,0.0
transaction_attribute_222,0.0
bureau_312,0.0
bureau_332,0.0
transaction_attribute_582,0.0
bureau_120,0.0
bureau_272,0.0
bureau_4,0.0
transaction_attribute_191,0.0
onus_attribute_28,0.0
bureau_212,0.0
transaction_attribute_524,0.0
bureau_222,0.0
transaction_attribute_183,0.0
transaction_attribute_79,0.0
transaction_attribute_80,0.0
bureau_enquiry_7,0.0
bureau_47,0.0
transaction_attribute_81,0.0
bureau_56,0.0
bureau_384,0.0
bureau_192,0.0
bureau_16,0.0
bureau_302,0.0
bureau_232,0.0
bureau_enquiry_17,0.0
bureau_26,0.0
bureau_372,0.0
bureau_412,0.0
